ID,LastName,FirstName,Pos,CapHit
8478483,Marner,Mitch,R,12000000
8478427,Aho,Sebastian,C,9750000
8478010,Point,Brayden,C,9500000
8479314,Tkachuk,Matthew,L,9500000
8478439,Konecny,Travis,R,8750000
8482679,Coronato,Matt,R,6500000
8483512,Savoie,Matt,C,886667
8476853,Rielly,Morgan,D,7500000
8481559,Hughes,Luke,C,0
